#{"t_start": 1659292634.8747811, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
84.582162,100,134786.333144
81.793906,100,135008.500939
86.795296,100,135231.603932
84.224356,100,135454.898552
78.138235,100,135681.094358
73.309569,100,135905.324208
82.501046,100,136132.286033
74.020445,100,136358.240132
64.556458,100,136584.134605
83.258065,100,136809.782777
82.179031,100,137037.188785
75.629674,100,137263.247409
77.039216,100,137490.227389
80.728956,100,137715.708963
83.428843,100,137942.30168
84.771302,100,138167.825938
87.827074,100,138395.412111
79.800198,100,138626.275039
76.648942,100,138853.922673
88.633274,100,139084.505445
82.091936,100,139311.410834
87.934784,100,139541.320166
79.575541,100,139771.008767
84.1017,100,139999.442188
78.579679,100,140226.037298
84.882156,100,140454.962612
88.137852,100,140684.339817
74.681104,100,140913.269767
81.799114,100,141142.092583
86.207626,100,141369.378547
83.707882,100,141596.15981
87.052164,100,141825.448066
76.633437,100,142053.93401
86.262969,100,142335.054863
84.830447,100,142676.789158
85.442965,100,143011.745803
84.932853,100,143349.777945
79.822357,100,143670.468629
85.693487,100,143987.647874
78.164989,100,144300.449017
83.850146,100,144610.227734
81.820024,100,144923.112079
74.080121,100,145233.564566
78.357628,100,145535.728927
76.780028,100,145836.921668
77.283062,100,146129.280675
80.918184,100,146421.239532
86.704166,100,146714.53536
84.732398,100,147007.208148
88.9845,100,147294.323202
82.842963,100,147581.93359
84.79199,100,147874.361231
89.291153,100,148171.81431
84.919865,100,148476.178366
83.437069,100,148772.657125
85.359751,100,149068.07776
82.487973,100,149366.710824
81.548472,100,149661.054385
79.818092,100,149951.916289
78.6176,100,150247.983517
89.110829,100,150541.011223
80.171288,100,150831.717384
84.579445,100,151121.584887
86.822293,100,151411.229007
80.436358,100,151703.516849
70.577358,100,151995.870823
85.540617,100,152286.447814
82.308097,100,152570.422898
82.479582,100,152855.290306
85.16608,100,153138.267817
74.566488,100,153423.233367
89.164101,100,153703.870022
83.61151,100,153989.856112
80.892783,100,154272.966377
85.328475,100,154557.965395
85.705281,100,154843.368982
83.213348,100,155127.253091
83.022668,100,155414.769694
84.423552,100,155701.656084
85.661226,100,155991.472071
71.441618,100,156280.761213
85.831818,100,156573.033884
