#{"t_start": 1659292634.7532039, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
84.646121,100,134564.461313
73.514388,100,134786.270793
87.089528,100,135008.50898
84.955095,100,135231.626964
84.564699,100,135454.86126
81.442217,100,135681.08663
88.662066,100,135905.300811
80.618921,100,136132.277127
83.268026,100,136358.264865
83.857098,100,136584.151973
83.106279,100,136809.828823
70.745862,100,137037.179234
88.002822,100,137263.227392
77.583663,100,137490.208575
87.951169,100,137715.66018
84.278389,100,137942.237356
73.404392,100,138167.917157
87.579909,100,138395.496884
88.003873,100,138626.367451
85.125505,100,138853.956063
78.980822,100,139084.431031
86.441338,100,139311.430312
74.603805,100,139541.339279
77.783476,100,139770.961936
88.089849,100,139999.407305
73.513224,100,140226.056637
83.76936,100,140454.955159
86.692145,100,140684.298711
73.656228,100,140913.261318
72.393346,100,141142.039196
87.250478,100,141369.424016
76.606392,100,141596.151916
73.860665,100,141825.48083
84.810682,100,142053.972625
88.924328,100,142334.661814
86.369926,100,142676.787723
78.709566,100,143011.753722
82.812282,100,143349.705306
89.547362,100,143670.836076
88.062727,100,143987.798323
84.381596,100,144300.517184
86.517808,100,144610.397708
82.882094,100,144923.166394
71.781283,100,145233.40791
81.28982,100,145535.90966
80.236517,100,145836.954014
76.277338,100,146129.288207
79.154142,100,146421.226418
63.336195,100,146714.527372
88.205039,100,147007.304225
83.386996,100,147294.390201
82.604672,100,147582.310469
77.906812,100,147874.735513
79.492099,100,148171.842571
82.097834,100,148476.549711
77.141749,100,148772.494321
77.224315,100,149068.468512
74.117882,100,149366.708953
88.116071,100,149661.022814
86.4639,100,149951.823965
78.930673,100,150247.816487
89.6005,100,150541.00966
69.714692,100,150831.806885
69.912511,100,151121.339453
88.920523,100,151411.378269
86.241573,100,151703.496673
88.845021,100,151995.54251
85.473966,100,152286.286822
84.514381,100,152570.426975
89.539804,100,152855.380503
79.680545,100,153138.266011
89.399796,100,153423.251606
78.69857,100,153704.062571
87.905553,100,153989.596583
76.614197,100,154273.018655
86.820135,100,154557.897501
76.571226,100,154843.337588
84.60342,100,155127.258858
84.553224,100,155414.342277
86.549874,100,155701.815057
84.685962,100,155991.491937
78.556849,100,156280.786895
79.509241,100,156573.061576
