#{"t_start": 1659292634.83694, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
75.474913,100,134342.338045
80.31761,100,134564.431461
82.728835,100,134786.269185
86.415987,100,135008.455293
75.223347,100,135231.581762
86.022744,100,135454.852572
71.537562,100,135681.01809
85.422461,100,135905.252284
75.42239,100,136132.265572
77.840089,100,136358.275055
82.948648,100,136584.117764
88.722174,100,136809.777111
83.699507,100,137037.164289
73.060736,100,137263.227053
88.105217,100,137490.220228
76.755473,100,137715.794836
78.059123,100,137942.225072
84.336793,100,138167.880765
86.925752,100,138395.455844
77.495073,100,138626.319259
84.564196,100,138853.878474
83.728883,100,139084.439669
79.736348,100,139311.394694
88.581574,100,139541.245291
80.458045,100,139770.952262
84.874981,100,139999.393575
79.888771,100,140225.975169
86.695632,100,140454.956522
85.210764,100,140684.209514
86.771367,100,140913.262928
64.215124,100,141142.067373
82.252841,100,141369.379987
84.792733,100,141596.165482
75.022838,100,141825.498211
85.034272,100,142053.961951
82.597671,100,142334.975703
79.05327,100,142676.765364
87.793966,100,143011.712162
79.332547,100,143349.652404
83.793479,100,143670.845099
86.184128,100,143987.413691
75.918869,100,144300.455674
77.833636,100,144610.500772
88.154124,100,144923.073047
84.349565,100,145233.798231
84.935222,100,145536.159672
84.291833,100,145836.879368
80.721973,100,146128.896736
87.798577,100,146421.175552
74.395811,100,146714.545583
88.190207,100,147007.185684
79.188527,100,147294.44739
82.698558,100,147582.391456
84.216313,100,147874.060604
89.358447,100,148171.709538
80.443919,100,148476.159777
89.139584,100,148772.629384
79.833398,100,149068.066887
67.380946,100,149366.711782
84.371952,100,149661.281473
87.450136,100,149951.931885
78.11531,100,150247.844532
89.257564,100,150540.911692
69.966537,100,150831.538451
80.298393,100,151121.165937
87.755428,100,151411.227432
88.112251,100,151703.935968
83.627858,100,151995.877753
84.606067,100,152286.507739
79.694438,100,152570.406339
87.460294,100,152855.378573
80.691986,100,153138.231023
86.295741,100,153423.215638
86.579008,100,153703.754561
87.900392,100,153989.516686
76.452843,100,154272.96856
81.777936,100,154558.00923
83.10209,100,154843.327805
88.707887,100,155127.245138
72.446488,100,155414.231117
83.888203,100,155701.677909
84.459558,100,155991.460779
69.659974,100,156280.781191
76.032775,100,156572.929525
