#{"t_start": 1659292634.8685653, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
80.510247,100,134342.343864
74.881942,100,134564.483792
79.732494,100,134786.293792
84.841893,100,135008.537119
83.946238,100,135231.642547
84.877965,100,135454.909945
84.772841,100,135681.089957
77.00135,100,135905.300321
81.551362,100,136132.340063
75.794404,100,136358.295047
79.024904,100,136584.127759
84.831708,100,136809.821472
77.366112,100,137037.141816
77.140232,100,137263.312565
90.154456,100,137490.299088
86.204598,100,137715.701709
78.090153,100,137942.29896
78.644363,100,138167.957297
71.461852,100,138395.514191
79.480146,100,138626.385598
84.963358,100,138853.929608
78.562694,100,139084.480121
84.644007,100,139311.42042
89.189163,100,139541.338755
85.272186,100,139771.013296
87.733895,100,139999.483197
83.087277,100,140226.071854
89.691802,100,140455.016434
80.868637,100,140684.362667
86.681137,100,140913.29513
84.102999,100,141142.141251
86.056398,100,141369.421173
82.700532,100,141596.217116
81.315853,100,141825.524414
79.808627,100,142053.966149
75.964593,100,142334.693907
79.67631,100,142676.823084
84.475124,100,143011.913732
85.606432,100,143350.098004
89.200102,100,143670.366446
82.460984,100,143987.803503
87.460809,100,144299.984522
83.976158,100,144610.680952
87.386181,100,144923.136809
74.909903,100,145233.640833
73.422059,100,145535.904691
89.129887,100,145836.956948
78.976433,100,146129.287448
74.947247,100,146421.114118
82.741984,100,146714.57442
85.428758,100,147007.266562
80.840261,100,147294.444044
76.817846,100,147582.42602
80.318449,100,147874.279777
85.856081,100,148171.778292
87.057899,100,148476.318809
84.996082,100,148772.948743
86.285001,100,149068.074564
81.653529,100,149366.720354
86.522937,100,149661.544187
81.873119,100,149951.942315
76.492613,100,150248.135836
87.697228,100,150540.999072
88.430264,100,150831.667112
71.451355,100,151121.569446
74.433387,100,151411.323768
84.853726,100,151703.56982
86.389379,100,151995.893322
81.898574,100,152286.505019
81.335005,100,152570.449182
80.801974,100,152855.382087
79.788558,100,153138.271347
88.222132,100,153423.175203
82.647239,100,153703.811319
82.810678,100,153989.625827
84.658106,100,154272.68663
85.983905,100,154558.000462
85.265148,100,154843.396199
85.317043,100,155127.386839
74.131057,100,155414.434102
88.79947,100,155701.641056
74.881853,100,155991.453728
79.221892,100,156280.835101
78.078803,100,156573.009785
84.013978,100,156862.859634
87.71652,100,157155.089321
77.580214,100,157444.209965
81.188337,100,157735.35214
85.351928,100,158028.09134
74.669534,100,158348.461753
84.97625,100,158656.295389
78.440191,100,159016.187273
79.083788,100,159342.891828
80.035351,100,159669.229709
85.849946,100,159955.306565
85.682914,100,160239.867192
