#{"t_start": 1659292634.9554524, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
88.024541,100,134342.419827
75.433658,100,134564.519714
77.622563,100,134786.30141
82.5716,100,135008.598932
80.87201,100,135231.646199
73.305927,100,135454.929113
87.11656,100,135681.109327
74.374754,100,135905.354901
88.994671,100,136132.316892
87.551435,100,136358.311102
89.03429,100,136584.179738
77.482095,100,136809.850118
71.437494,100,137037.217751
78.463068,100,137263.341736
76.803539,100,137490.285035
87.035001,100,137715.728
74.051412,100,137942.304459
82.912936,100,138168.032316
76.779494,100,138395.529074
85.187501,100,138626.434547
79.95252,100,138853.958743
82.823273,100,139084.505955
75.61914,100,139311.440215
89.20067,100,139541.37252
71.714864,100,139771.086801
86.359655,100,139999.481636
87.426529,100,140226.069828
74.626614,100,140455.000284
77.142062,100,140684.374754
72.025631,100,140913.342121
76.452293,100,141142.100345
79.829113,100,141369.347472
84.092402,100,141596.097758
76.776134,100,141825.423804
84.689034,100,142053.971632
75.696643,100,142335.030728
77.292591,100,142676.745437
71.012601,100,143011.553597
76.75124,100,143349.04533
74.091268,100,143670.857871
84.816087,100,143987.831169
77.528307,100,144300.529318
85.589025,100,144610.491995
80.112882,100,144923.205359
89.068891,100,145233.501723
84.723374,100,145535.933899
89.375656,100,145836.506371
87.203625,100,146129.249139
79.294095,100,146420.927196
82.025847,100,146714.586316
85.993832,100,147007.250249
85.037558,100,147294.343705
84.006663,100,147582.658916
81.343433,100,147874.298683
90.671165,100,148171.76843
84.513392,100,148476.218531
79.124689,100,148772.715492
84.223694,100,149068.008454
84.381604,100,149366.778735
78.196343,100,149661.107983
82.280028,100,149951.899085
78.933464,100,150247.905349
82.656986,100,150540.965057
85.338432,100,150831.812623
82.176949,100,151121.630845
81.033727,100,151411.283294
84.165657,100,151704.138811
87.865185,100,151995.922714
85.950755,100,152286.550921
84.310936,100,152570.477266
81.572456,100,152855.377608
81.836191,100,153138.213577
89.370892,100,153423.507786
83.017623,100,153703.80804
87.088029,100,153989.596864
74.531418,100,154273.471967
85.935991,100,154558.100837
75.7974,100,154843.26548
78.919463,100,155127.421981
87.350729,100,155414.517555
80.401565,100,155701.701104
81.831846,100,155991.488081
83.356533,100,156280.878816
76.730988,100,156573.010715
